SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_Event_ID,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Source_Tab,Match_Type,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Santa_Recombinant_Full,Santa_Recombinant_List,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,Reaches_End,Reaches_Start,RDP_Recombinant_Full,RDP_Recombinant_List,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,All_Collected_Recombinants,All_Collected_Recombinants_Count,Recombinants_List,Coverage_Percentage,Start_Gap,End_Gap,_Total_Distance,RDP_Match_Types,Tag,Santa_ID,Santa_Breakpoints,Recombinant_Match_Score,Start_End_Diff_Score,RDP_Set,Tag_Specific_Quality_Score,Tag_Rank,Global_Rank,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining
27_Recombination events.csv|383,383,27_Recombination events.csv,4404,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,9,4182,9968,4182-9968,['27'],"['16', '15', '14', '45', '38', '43', '1']","['48', '31', '41']",222.0,32.0,254.0,99.4,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),54.88,2.0,1/1,100.0,50.0,1.0,1/1,71.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,383,4404-10000,0.0,74.6,9,37.33733733733733,5,416,6,6,10,21,4,15,60.0%,28.6%,✅ Equal,31,12,19
25_Recombination events.csv|3625,3625,25_Recombination events.csv,7692,10000,"['10', '12', '16', '23', '28', '37', '42', '43', '44', '49', '6', '9']",1000,0.0001,0.01,0.1,5000,50,8,4746,7312,4746-7312,"['49', '37', '42', '16', '23', '6', '28', '44', '43', '10', '9', '12']","['3', '14', '45', '4', '1']","['35', '13', '27', '48', '40', '17', '15', '34', '33', '21', '38', '36', '20', '41', '30', '11', '47']",2946.0,2688.0,5634.0,0.0,2308.0,577.0,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,22.999999999999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,3625,7692-10000,66.66666666666666,0.0,8,33.33333333333333,6,417,6,6,8,20,2,14,75.0%,30.0%,✅ Equal,28,12,16
92_Recombination events.csv|3233,3233,92_Recombination events.csv,3753,6261,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,9,3790,5886,3790-5886,['10'],['16'],['25'],37.0,375.0,412.0,83.6,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),51.72,2.0,1/1,100.0,50.0,1.0,1/1,17.9,92.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,3233,3753-6261,0.0,58.800000000000004,9,29.429429429429433,7,418,7,7,10,21,3,14,70.0%,33.3%,✅ Equal,31,14,17
17_Recombination events.csv|4704,4704,17_Recombination events.csv,7824,10000,"['1', '19', '25', '42', '43', '47', '8']",1000,0.0001,0.01,0.1,5000,50,3,5138,7820,5138-7820,"['19', '42', '25', '47', '8', '43', '1']","['49', '17', '39', '31', '50', '34', '3', '23', '18', '14', '11', '12']","['5', '35', '16', '26', '24', '20', '46', '32', '29', '37', '13', '33', '21', '38', '44', '4', '45', '9', '2', '27', '40', '22', '10', '48', '30', '15', '28', '36', '7']",2686.0,2180.0,4866.0,0.0,2176.0,544.0,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,20.142857142857142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4704,7824-10000,57.14285714285714,0.0,3,28.57142857142857,5,419,8,7,9,14,1,7,88.9%,50.0%,❌ Diff: RDP=8 vs Santa=7,23,15,8
27_Recombination events.csv|4455,4455,27_Recombination events.csv,1905,10000,19,1000,0.0001,0.01,0.1,5000,50,8,1470,9999,1470-9999,"['42', '3', '23', '22', '47', '26', '28', '44', '4', '24', '32', '29']","['37', '13', '17', '50', '18', '33', '21', '7']",['19'],,,,0.0,,,,Step 7: Start-End Parent-Child,🎯 Start-End Parent-Child (Major_Exact_Match),,,35.0,,,0.0,1.0,12.0,,,,1905-10000,8095.0,1.0,['19'],19,,,,,,0/12,0.0,✅ Yes,✅ Yes,✅ Yes,"22, 23, 24, 26, 28, 29, 3, 32, 4, 42, 44, 47","22, 23, 24, 26, 28, 29, 3, 32, 4, 42, 44, 47",,1.0,,,,,,,,,,,0.0,,,,Major_Exact_Match,27,4455,1905-10000,0.0,56.4,8,28.228228228228225,6,420,6,6,10,21,4,15,60.0%,28.6%,✅ Equal,31,12,19
70_Recombination events.csv|4669,4669,70_Recombination events.csv,2145,3195,"['11', '37', '6']",1000,0.0001,0.01,0.1,5000,50,3,2054,9997,2054-9997,"['6', '37', '11']","['2', '5', '19', '35', '17', '33', '8', '36', '20', '46']","['27', '40', '39', '50', '31', '15', '3', '34', '18', '47', '26', '28', '44', '30', '7', '29']",91.0,6802.0,6893.0,100.0,1050.0,262.5,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,4669,2145-3195,33.33333333333333,0.0,3,27.777777777777775,4,421,4,3,4,14,0,11,100.0%,21.4%,❌ Diff: RDP=4 vs Santa=3,18,7,11
74_Recombination events.csv|4839,4839,74_Recombination events.csv,3576,10000,"['25', '3', '42', '5']",1000,0.0001,0.01,0.1,5000,50,6,973,9996,973-9996,"['5', '3', '42', '25']","['44', '2', '7']","['48', '9', '27']",2603.0,4.0,2607.0,99.93773349937733,3576.0,894.0,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,37.987546699875466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,4839,3576-10000,50.0,0.0,6,25.0,5,422,5,5,8,21,3,16,62.5%,23.8%,✅ Equal,29,10,19
16_Recombination events.csv|4765,4765,16_Recombination events.csv,7233,10000,"['25', '46', '47', '6']",1000,0.0001,0.01,0.1,5000,50,2,7224,8970,7224-8970,"['6', '46', '47', '25']",['40'],['15'],9.0,1030.0,1039.0,62.77556920852909,2767.0,691.8,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,30.55511384170582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,4765,7233-10000,50.0,0.0,2,25.0,2,423,2,2,4,15,2,13,50.0%,13.3%,✅ Equal,19,4,15
13_Recombination events.csv|4323,4323,13_Recombination events.csv,3930,10000,"['1', '14', '33', '34', '35', '42']",1000,0.0001,0.01,0.1,5000,50,16,50,9124,50-9124,"['35', '42', '34', '14', '33', '1']","['19', '40', '50', '31', '8', '9', '47']","['5', '7', '4', '17']",3880.0,876.0,4756.0,85.56836902800659,3930.0,982.5,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,35.11367380560132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4323,3930-10000,50.0,0.0,16,25.0,12,424,16,14,19,29,3,15,84.2%,48.3%,❌ Diff: RDP=16 vs Santa=14,48,30,18
76_Recombination events.csv|4738,4738,76_Recombination events.csv,5229,10000,"['18', '20', '35', '47']",1000,0.0001,0.01,0.1,5000,50,4,1655,5213,1655-5213,"['20', '35', '18', '47']","['5', '34', '23', '24', '46', '29', '19', '33', '21', '44', '4', '27', '40', '31', '22', '10', '43', '30', '17', '15', '28', '7', '12']","['16', '39', '6', '26', '8', '32', '37', '13', '42', '25', '45', '38', '9', '11', '2', '49', '14', '48', '50', '36', '41']",3574.0,4787.0,8361.0,0.0,4771.0,1192.8,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,4738,5229-10000,50.0,0.0,4,25.0,5,425,5,5,5,21,0,16,100.0%,23.8%,✅ Equal,26,10,16
88_Recombination events.csv|4493,4493,88_Recombination events.csv,2736,9150,"['21', '24', '25', '27', '28', '33', '44']",1000,0.0001,0.01,0.1,5000,50,6,1799,2050,1799-2050,"['27', '25', '33', '21', '28', '44', '24']","['19', '41', '18']","['5', '37', '49', '13', '50', '15', '8', '36', '10', '46', '30']",937.0,7100.0,8037.0,0.0,3586.0,896.5,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,15.857142857142856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,4493,2736-9150,42.857142857142854,0.0,6,21.428571428571427,6,426,6,6,6,16,0,10,100.0%,37.5%,✅ Equal,22,12,10
19_Recombination events.csv|4663,4663,19_Recombination events.csv,5733,9483,"18, 2, 47",1000,0.0001,0.01,0.1,5000,50,"13, 18",5828,9977,9482-9977 | 5828-7304,"['2', '18', '47'] | ['2', '18', '47']","['49', '37', '42', '16', '17', '39', '40', '21', '4', '9', '32', '7'] | ['35', '15', '23', '3', '26', '33', '11', '12', '29']","['35', '15', '3', '23', '26', '33', '8', '11', '12', '29'] | ['5', '27', '28', '8', '10', '48', '30', '1']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S2_E1S),,,70.5,,,100.0,3.0,3.0,,,,5733-9483,3750.0,3.0,"['18', '2', '47']","18, 2, 47",,,,,,3/3,100.0,❌ No (Partial Match),❌ No,✅ Yes,"18, 2, 47","18, 2, 47",,2.0,,,,,,,,,,,100.0,,,96.0,,19,4663,5733-9483,0.0,41.1,"18, 13",20.55,11,427,13,10,19,29,6,19,68.4%,34.5%,❌ Diff: RDP=13 vs Santa=10,48,23,25
3_Recombination events.csv|4082,4082,3_Recombination events.csv,3225,10000,"['10', '11', '12', '13', '14', '16', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '40', '41', '42', '43', '45', '46', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,3,2628,9992,2628-9992,"['7', '12']","['27', '42', '40', '31', '14', '28', '43', '32', '41', '47']","['13', '25', '50', '3', '23', '18', '22', '38', '8', '36', '9', '46', '30']",597.0,8.0,605.0,99.9,,,,Step 2: Best Match,✅ Complete Match (1/1),,✅ Complete (2/2),52.980000000000004,4.9,2/2,100.0,41.0,2.0,2/2,6.2,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4082,3225-10000,0.0,39.5,3,19.80942828485456,6,428,6,6,6,28,0,22,100.0%,21.4%,✅ Equal,34,12,22
13_Recombination events.csv|638,638,13_Recombination events.csv,822,5040,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,12,567,4670,567-4670,['43'],"['49', '13', '27', '25', '15', '6', '21', '41', '12']",['4'],255.0,370.0,625.0,91.2,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),53.24,2.0,1/1,100.0,50.0,1.0,1/1,25.9,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,638,822-5040,0.0,37.5,12,18.75,13,429,16,14,19,29,3,15,84.2%,48.3%,❌ Diff: RDP=16 vs Santa=14,48,30,18
72_Recombination events.csv|4252,4252,72_Recombination events.csv,2529,5409,"['24', '26', '4']",1000,0.0001,0.01,0.1,5000,50,7,1837,5426,1837-5426,"['26', '4', '24']","['5', '35', '13', '27', '40', '25', '50', '15', '3', '14', '28', '44', '43', '41', '30', '11', '12', '29']","['16', '38', '8', '36', '46', '47']",692.0,17.0,709.0,100.0,2880.0,720.0,25.0,Step 1: Approximate,Standard_Match,Exact Recombinant Match,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,4252,2529-5409,0.0,29.10000000000001,7,14.5937813440321,8,430,8,7,8,26,0,19,100.0%,26.9%,❌ Diff: RDP=8 vs Santa=7,34,15,19
1_Recombination events.csv|4812,4812,1_Recombination events.csv,7818,10000,"['15', '23', '25', '48']",1000,0.0001,0.01,0.1,5000,50,10,5814,7814,5814-7814,"['48', '15', '23', '25']","['26', '19', '10']","['40', '39', '50', '22', '44', '8', '4', '9', '32', '12', '47']",2004.0,2186.0,4190.0,0.0,2182.0,545.5,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4812,7818-10000,25.0,0.0,1,12.5,8,431,8,7,13,20,5,13,61.5%,35.0%,❌ Diff: RDP=8 vs Santa=7,33,15,18
23_Recombination events.csv|1911,1911,23_Recombination events.csv,4797,10000,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']",1000,0.0001,0.01,0.1,5000,50,2,4192,9748,4192-9748,['30'],"['27', '23']",['6'],605.0,252.0,857.0,95.2,,,,Step 2: Best Match,✅ Complete Match (1/1),,🎯 Perfect (1/1),52.040000000000006,2.0,1/1,100.0,50.0,1.0,1/1,10.7,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,1911,4797-10000,0.0,14.299999999999997,2,7.251521298174442,3,432,3,3,4,17,1,14,75.0%,17.6%,✅ Equal,21,6,15
20_Recombination events.csv|4735,4735,20_Recombination events.csv,6273,10000,"['27', '6']",1000,0.0001,0.01,0.1,5000,50,2,6262,9025,6262-9025,"['6', '27']","['5', '35', '16', '23', '46', '32', '37', '19', '13', '42', '25', '4', '9', '11', '49', '40', '31', '18', '48', '30', '50', '15', '41', '12']","['34', '1', '3', '47']",11.0,975.0,986.0,73.8395492353099,3727.0,931.8,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,17.76790984706198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4735,6273-10000,0.0,1.4000000000000057,2,0.7049345417925507,2,433,2,2,2,10,0,8,100.0%,20.0%,✅ Equal,12,4,8
13_Recombination events.csv|4804,4804,13_Recombination events.csv,579,10000,"['17', '5', '7']",1000,0.0001,0.01,0.1,5000,50,18,51,571,51-571,"['5', '7', '17']","['19', '40', '50', '8', '47']","['42', '34', '33', '14', '1']",528.0,9429.0,9957.0,0.0,579.0,144.8,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4804,579-10000,0.0,0.0,18,0.0,14,434,16,14,19,29,3,15,84.2%,48.3%,❌ Diff: RDP=16 vs Santa=14,48,30,18
56_Recombination events.csv|4804,4804,56_Recombination events.csv,7962,10000,"18, 37, 41, 6",1000,0.0001,0.01,0.1,5000,50,5,7970,8506,7970-8506,"['6', '37', '41', '18']","['35', '40', '17', '31', '34', '14', '28', '33', '8', '9']","['16', '39', '23', '26', '24', '46', '13', '44', '21', '38', '45', '11', '49', '27', '47', '36', '7', '12', '1']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_S1_E2E),,,85.5,,,100.0,4.0,4.0,,,,7962-10000,2038.0,4.0,"['18', '37', '41', '6']","18, 37, 41, 6",,,,,,4/4,100.0,✅ Yes,✅ Yes,✅ Yes,"18, 37, 41, 6","18, 37, 41, 6",,1.0,,,,,,,,,,,100.0,,,21.0,,56,4804,7962-10000,0.0,97.9,5,0.0,6,435,6,6,6,12,0,6,100.0%,50.0%,✅ Equal,18,12,6
73_Recombination events.csv|1262,1262,73_Recombination events.csv,6336,7719,"1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",1000,0.0001,0.01,0.1,5000,50,"8, 9",682,9930,682-9930 | 683-1976,"['33', '12'] | ['33', '12']","['2', '13', '17', '39', '31', '20', '18', '6', '28', '21', '8', '26', '44', '9', '11', '29'] | ['49', '37', '27', '16', '15', '23', '47', '36', '24', '1']","['5', '35', '19', '48', '42', '40', '50', '32', '22', '14', '45', '4', '10', '43', '46', '30', '7', '41'] | ['5', '35', '19', '48', '42', '40', '50', '32', '22', '14', '45', '4', '10', '43', '46', '30', '7', '41']",,,,100.0,,,,Step 5: Cluster,Cluster (2 RDPs),,,83.5,,,100.0,50.0,2.0,,,,6336-7719,1383.0,50.0,"['1', '10', '11', '12', '13', '14', '15', '16', '17', '18', '19', '2', '20', '21', '22', '23', '24', '25', '26', '27', '28', '29', '3', '30', '31', '32', '33', '34', '35', '36', '37', '38', '39', '4', '40', '41', '42', '43', '44', '45', '46', '47', '48', '49', '5', '50', '6', '7', '8', '9']","1, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 2, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 3, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 4, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 5, 50, 6, 7, 8, 9",,,,,,2/2,100.0,✅ Yes,✅ Yes,✅ Yes,"12, 33","12, 33",,2.0,,,,,,,,,,,100.0,5654.0,2211.0,,,73,1262,6336-7719,0.0,0.0,"9, 8",0.0,7,438,8,7,10,23,2,16,80.0%,30.4%,❌ Diff: RDP=8 vs Santa=7,33,15,18
7_Recombination events.csv|4370,4370,7_Recombination events.csv,4422,10000,"16, 19, 21, 26, 33, 36, 40, 43, 44, 49",1000,0.0001,0.01,0.1,5000,50,4,4420,7413,4420-7413,"['42', '39', '23', '18', '38', '8', '24', '30', '47']","['5', '35', '34', '6', '20', '46', '32', '29', '37', '13', '25', '45', '4', '9', '11', '2', '31', '3', '22', '14', '10', '48', '17', '50', '15', '28', '7', '41', '12', '1']","['49', '19', '16', '40', '26', '21', '33', '44', '36', '43']",,,,0.0,,,,Step 7: Parent-Child Chain,Chain (2 RDPs),,,35.5,,,0.0,10.0,9.0,,,,4422-10000,5578.0,10.0,"['16', '19', '21', '26', '33', '36', '40', '43', '44', '49']","16, 19, 21, 26, 33, 36, 40, 43, 44, 49",,,,,,0/9,0.0,✅ Yes,✅ Yes,✅ Yes,"18, 23, 24, 30, 38, 39, 42, 47, 8","18, 23, 24, 30, 38, 39, 42, 47, 8",,1.0,,,,,,,,,,,0.0,,,,Major_Exact_Match | Major_Exact_Match,7,4370,4422-10000,0.0,99.6,4,0.0,4,440,4,4,4,16,0,12,100.0%,25.0%,✅ Equal,20,8,12
1_Recombination events.csv|4812,4812,1_Recombination events.csv,7818,10000,"15, 23, 25, 48",1000,0.0001,0.01,0.1,5000,50,12,7818,7941,7818-7941,"['48', '15', '23', '25']","['40', '50', '39', '22', '44', '8', '4', '9', '32', '12', '47']","['49', '13', '27', '42', '16', '31', '21', '38', '36', '41', '1']",,,,100.0,,,,Step 3: Chain,Chain (2 RDPs),,,85.5,,,100.0,4.0,,,,,7818-10000,2182.0,4.0,"['15', '23', '25', '48']","15, 23, 25, 48",98.75,100.0,96.0,99.0,100.0,4/4,100.0,✅ Yes,✅ Yes,✅ Yes,"['48', '15', '23', '25'] | ['15']","['48', '15', '23', '25'], ['15']",1_Recombination events.csv | 1_Recombination events.csv,1.0,7818.0,9996.0,0.0,4.0,1.0,True,Logically valid chain,"15, 23, 25, 48",4.0,"15, 23, 25, 48",100.0,,,,,1,4812,7818-10000,0.0,99.6,12,0.0,9,441,8,7,13,20,5,13,61.5%,35.0%,❌ Diff: RDP=8 vs Santa=7,33,15,18
77_Recombination events.csv|3839,3839,77_Recombination events.csv,1854,10000,"['39', '45']",1000,0.0001,0.01,0.1,5000,50,7,1853,8926,1853-8926,"['45', '39']","['5', '35', '16', '26', '24', '20', '46', '29', '19', '13', '42', '25', '38', '11', '49', '27', '3', '22', '14', '48', '17', '50', '15', '12']","['2', '37', '9', '40', '34', '18', '47', '33', '21', '28', '44', '36', '10', '43', '32', '7', '41', '1']",1.0,1074.0,1075.0,86.81561502577952,1854.0,463.5,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,20.363123005155906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,3839,1854-10000,0.0,0.0,7,0.0,5,442,6,6,7,20,1,14,85.7%,30.0%,✅ Equal,27,12,15
77_Recombination events.csv|4953,4953,77_Recombination events.csv,1614,6957,"['23', '30', '4']",1000,0.0001,0.01,0.1,5000,50,2,1615,4408,1615-4408,"['30', '4', '23']","['6', '31', '8']",['11'],1.0,2549.0,2550.0,52.27400336889389,4657.0,1164.2,25.0,Step 1: Approximate,Case_F_Start_Start,Exact Recombinant Match,,13.454800673778777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,4953,1614-6957,0.0,0.0,2,0.0,6,443,6,6,7,20,1,14,85.7%,30.0%,✅ Equal,27,12,15
39_Recombination events.csv|4851,4851,39_Recombination events.csv,8475,10000,"['1', '33', '8']",1000,0.0001,0.01,0.1,5000,50,5,1320,8478,1320-8478,"['33', '8', '1']","['45', '36', '39']","['49', '13', '16', '14', '7']",7155.0,1522.0,8677.0,0.19672131147540983,1525.0,381.2,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,3.039344262295082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,4851,8475-10000,0.0,0.0,5,0.0,10,444,10,10,11,28,1,18,90.9%,35.7%,✅ Equal,39,20,19
37_Recombination events.csv|4897,4897,37_Recombination events.csv,4764,9507,"['50', '6']",1000,0.0001,0.01,0.1,5000,50,9,8101,9508,8101-9508,"['6', '50']","['37', '8', '27']","['31', '1']",3337.0,1.0,3338.0,29.64368543116171,4743.0,1185.8,25.0,Step 1: Approximate,Case_A_End_End,Exact Recombinant Match,,8.928737086232342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,4897,4764-9507,0.0,0.0,9,0.0,8,445,8,8,10,31,2,23,80.0%,25.8%,✅ Equal,41,16,25
13_Recombination events.csv|4840,4840,13_Recombination events.csv,5373,8058,"['47', '8']",1000,0.0001,0.01,0.1,5000,50,8,4440,5372,4440-5372,"['8', '47']","['40', '50']","['49', '13', '25', '15', '6', '21', '41', '12']",933.0,2686.0,3619.0,0.0,2685.0,671.2,25.0,Step 1: Approximate,Case_E_Start_End,Exact Recombinant Match,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,4840,5373-8058,0.0,0.0,8,0.0,15,446,16,14,19,29,3,15,84.2%,48.3%,❌ Diff: RDP=16 vs Santa=14,48,30,18
36_Recombination events.csv|5082,5082,36_Recombination events.csv,2169,10000,11,1000,0.0001,0.01,0.1,5000,50,7,1326,2036,1326-2036,['11'],"['45', '42', '20', '29']","['19', '31', '15', '34', '22', '36']",,,,100.0,,,,Step 6: Cross Matches,Cross Match (Case_E2_E1E),,,70.5,,,100.0,1.0,1.0,,,,2169-10000,7831.0,1.0,['11'],11,,,,,,1/1,100.0,✅ Yes,✅ Yes,❌ No,11,11,,1.0,,,,,,,,,,,100.0,,,149.0,,36,5082,2169-10000,0.0,14.099999999999994,7,0.0,5,447,5,4,7,14,2,10,71.4%,28.6%,❌ Diff: RDP=5 vs Santa=4,21,9,12
17_Recombination events.csv|4519,4519,17_Recombination events.csv,5109,10000,"11, 12, 14, 17, 18, 23, 3, 31, 34, 39, 49, 50",1000,0.0001,0.01,0.1,5000,50,"5, 9",3552,5137,3552-4680 | 4734-5137,"['19', '42', '25', '47', '8', '43', '1'] | ['19', '42', '25', '47', '8', '43', '1']","['49', '17', '39', '31', '50', '34', '3', '23', '18', '14', '11', '12'] | ['49', '39', '17', '31', '50', '34', '3', '23', '18', '14', '11', '12']","['5', '35', '16', '26', '6', '24', '20', '46', '32', '29', '37', '13', '33', '21', '38', '44', '4', '45', '9', '2', '27', '40', '22', '10', '48', '30', '15', '28', '36', '7'] | ['35', '16', '26', '32', '29', '37', '13', '33', '21', '38', '44', '4', '45', '9', '2', '27', '22', '10', '30', '28', '36', '7']",,,,0.0,,,,Step 7: Parent-Child Chain,Chain (4 RDPs),,,36.5,,,0.0,12.0,8.0,,,,5109-10000,4891.0,12.0,"['11', '12', '14', '17', '18', '23', '3', '31', '34', '39', '49', '50']","11, 12, 14, 17, 18, 23, 3, 31, 34, 39, 49, 50",,,,,,0/8,0.0,✅ Yes,✅ Yes,✅ Yes,"1, 19, 25, 42, 43, 47, 6, 8","1, 19, 25, 42, 43, 47, 6, 8",,2.0,,,,,,,,,,,0.0,,,,Minor_Exact_Match | Minor_Exact_Match | Minor_Exact_Match | Minor_Exact_Match,17,4519,5109-10000,0.0,0.0,"9, 5",0.0,7,448,8,7,9,14,1,7,88.9%,50.0%,❌ Diff: RDP=8 vs Santa=7,23,15,8
17_Recombination events.csv|5074,5074,17_Recombination events.csv,7794,10000,"27, 7",1000,0.0001,0.01,0.1,5000,50,6,125,7821,125-7821,['5'],['48'],"['7', '27']",,,,0.0,,,,Step 7: Start-End Parent-Child,🎯 Start-End Parent-Child (Major_Exact_Match),,,5.0,,,0.0,2.0,1.0,,,,7794-10000,2206.0,2.0,"['27', '7']","27, 7",,,,,,0/1,0.0,❌ No (Partial Match),❌ No,❌ No,5,5,,1.0,,,,,,,,,,,0.0,,,,Major_Exact_Match,17,5074,7794-10000,0.0,0.0,6,0.0,6,449,8,7,9,14,1,7,88.9%,50.0%,❌ Diff: RDP=8 vs Santa=7,23,15,8
