,Unnamed: 0,Global_Rank,Tag_Rank,Tag_Specific_Quality_Score,Tag,Santa_ID,RDP_Event_ID,Match_Type,Source_Tab,Tag_RDP_Count,Tag_Santa_Count,Tag_Original_RDP_Count,Tag_Original_Santa_Count,Tag_Remaining_RDP,Tag_Remaining_Santa,Tag_RDP_Match_Rate,Tag_Santa_Match_Rate,RDP_Santa_Equal,Tag_Total_Original,Tag_Total_Matched,Tag_Total_Remaining,SantaID,Santa_Event,Santa_Tag,Santa_INI,Santa_END,Santa_Recombinant,santa_popSize,santa_mutationRate,santa_recombProb,santa_dualInfectProb,santa_genCount,santa_sampleSize,RDP_INI,RDP_END,RDP_Breakpoints,RDP_Recombinant,RDP_Minor,RDP_Major,INI_Difference,END_Difference,Total_Difference,Overlap_Percentage,Fragment_Size,Dynamic_Tolerance,Tolerance_Percent,Validation,Recombinant_Match_Quality,Quality_Score,Jaccard_Similarity,Sequence_Ratio,Sequence_Coverage,Santa_Recombinant_Count,RDP_Recombinant_Count,Covered_Sequences,Breakpoint_Score,Overlap_Score,Santa_Breakpoint,Santa_Size,Santa_Seqs_Count,Tolerance,Max_End_Distance,Chain_Score,Start_Score,End_Score,Continuity_Score,Recombinant_Score,Seq_Ratio,Seq_Ratio_%,Reaches_Santa_End,RDP_Tags,Chain_Length,Chain_INI,Chain_END,Start_Distance,End_Distance,Total_Gap,Chain_Logic_Valid,Logic_Validation_Msg,Quality_Check,Coverage_Percentage,Valid,Minor/Major,Start_Anchor,End_Anchor,Full_Coverage,Pre_Start_RDPs,Reaches_Start,Reaches_End,RDP_Num,Santa_Breakpoints,Display_Coverage,Display_Seq_Ratio,Structural_Score,Coverage_Score,tag,Parent_Child_Type,Matched_Value,Breakpoint_Matches,Num_Breakpoint_Matches,Avg_Distance,Total_Distance,Start_Dist,End_Dist,Recombinant_Match_Score,Start_End_Diff_Score,Chain_Bonus,Step_Priority,Match_Type_Priority,Reaches_Priority,RDP_Set,Reaches_Status
570,9,10,1,100,88,9825,4,Standard_Match,Step 1: Approximate,11,11,13,53,2,42,84.6%,20.8%,✅ Equal,66,22,44,88_Recombination events.csv|9825,9825,88_Recombination events.csv,1461,2742,['9'],1000,0.0002,0.02,0.1,5000,50,1460,2744,1460-2744,['9'],"['2', '27', '5', '46']","['6', '20', '34', '17', '35']",1,2,3,100,1281,320.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,1461-2742,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,7,0,4,❌ None
571,10,11,1,100,89,9888,2,Standard_Match,Step 1: Approximate,3,3,5,37,2,34,60.0%,8.1%,✅ Equal,42,6,36,89_Recombination events.csv|9888,9888,89_Recombination events.csv,675,1086,['10'],1000,0.0002,0.02,0.1,5000,50,670,1084,670-1084,['10'],"['26', '7', '13', '50']","['25', '11', '28', '32', '42']",5,2,7,99.51338199513384,411,102.8,25,Exact Recombinant Match,,58.90267639902677,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,675-1086,99.5%,100.0%,0,99.51338199513384,,,,,,,,,,100,99.3,0,1,7,0,2,❌ None
572,11,12,1,100,90,9992,5,🎯 Perfect Match (1/1),Step 2: Best Match,7,6,15,50,8,44,46.7%,12.0%,❌ Diff: RDP=7 vs Santa=6,65,13,52,90_Recombination events.csv|9992,9992,90_Recombination events.csv,1686,5652,['49'],1000,0.0002,0.02,0.1,5000,50,1686,5651,1686-5651,['49'],['38'],['18'],0,1,1,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,1686-5652,100.0%,100.0%,0,100,,,,,,,,,,100,99.9,0,1,1,0,5,❌ None
573,12,13,2,100,90,9996,2,Standard_Match,Step 1: Approximate,7,6,15,50,8,44,46.7%,12.0%,❌ Diff: RDP=7 vs Santa=6,65,13,52,90_Recombination events.csv|9996,9996,90_Recombination events.csv,4710,5877,['37'],1000,0.0002,0.02,0.1,5000,50,4711,5877,4711-5877,['37'],"['40', '25', '19']",['15'],1,0,1,99.91431019708654,1167,291.8,25,Exact Recombinant Match,,58.98286203941731,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,4710-5877,99.9%,100.0%,0,99.91431019708654,,,,,,,,,,100,99.9,0,1,7,0,2,❌ None
574,13,14,1,100,86,10091,3,Standard_Match,Step 1: Approximate,6,6,7,28,1,22,85.7%,21.4%,✅ Equal,35,12,23,86_Recombination events.csv|10091,10091,86_Recombination events.csv,1602,4404,['8'],1000,0.0002,0.02,0.1,5000,50,1602,4404,1602-4404,['8'],"['28', '33']",['45'],0,0,0,100,2802,700.5,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1602-4404,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,3,❌ None
575,14,15,1,100,87,10089,2,Standard_Match,Step 1: Approximate,8,8,10,44,2,36,80.0%,18.2%,✅ Equal,54,16,38,87_Recombination events.csv|10089,10089,87_Recombination events.csv,951,2079,"['37', '38']",1000,0.0002,0.02,0.1,5000,50,951,2079,951-2079,"['37', '38']",['34'],"['29', '27']",0,0,0,100,1128,282,25,Exact Recombinant Match,,60,,,,,,,100,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,951-2079,100.0%,100.0%,0,100,,,,,,,,,,100,100,0,1,7,0,2,❌ None
576,15,16,1,100,85,10103,4,Standard_Match,Step 1: Approximate,8,7,9,65,1,58,88.9%,10.8%,❌ Diff: RDP=8 vs Santa=7,74,15,59,85_Recombination events.csv|10103,10103,85_Recombination events.csv,5643,9708,['39'],1000,0.0002,0.02,0.1,5000,50,5642,9724,5642-9724,['39'],['16'],"['7', '29', '25', '2', '30']",1,16,17,100,4065,1016.2,25,Exact Recombinant Match,,57,,,,,,,70,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,4,5643-9708,100.0%,100.0%,0,100,,,,,,,,,,100,98.3,0,1,7,0,4,❌ None
577,16,17,1,100,83,9955,3,🎯 Perfect Match (1/1),Step 2: Best Match,9,8,12,42,3,34,75.0%,19.0%,❌ Diff: RDP=9 vs Santa=8,54,17,37,83_Recombination events.csv|9955,9955,83_Recombination events.csv,8193,10000,['4'],1000,0.0002,0.02,0.1,5000,50,8193,9998,8193-9998,['4'],"['34', '50']",['16'],0,2,2,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,8193-10000,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.8,0,1,1,0,3,❌ None
578,17,18,1,100,94,9975,5,Standard_Match,Step 1: Approximate,6,6,8,30,2,24,75.0%,20.0%,✅ Equal,38,12,26,94_Recombination events.csv|9975,9975,94_Recombination events.csv,531,10000,['47'],1000,0.0002,0.02,0.1,5000,50,532,9996,532-9996,['47'],"['7', '22', '9', '33']","['38', '8', '23', '16', '11', '2', '3', '27', '29', '14', '42', '5', '21', '30', '10', '50', '20', '15', '12', '40', '19', '44']",1,4,5,99.94719611363396,531,132.8,25,Exact Recombinant Match,,58.9894392227268,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,531-10000,99.9%,100.0%,0,99.94719611363396,,,,,,,,,,100,99.5,0,1,7,0,5,❌ None
579,18,19,2,99.9498997995992,83,9958,2,🎯 Perfect Match (1/1),Step 2: Best Match,9,8,12,42,3,34,75.0%,19.0%,❌ Diff: RDP=9 vs Santa=8,54,17,37,83_Recombination events.csv|9958,9958,83_Recombination events.csv,1254,8970,"['36', '44']",1000,0.0002,0.02,0.1,5000,50,1255,8968,1255-8968,"['36', '44']","['42', '6']",['27'],1,2,3,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1254-8970,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,1,0,2,❌ None
580,19,20,2,99.94984954864594,88,9907,13,Standard_Match,Step 1: Approximate,11,11,13,53,2,42,84.6%,20.8%,✅ Equal,66,22,44,88_Recombination events.csv|9907,9907,88_Recombination events.csv,9873,10000,['29'],1000,0.0002,0.02,0.1,5000,50,9872,9997,9872-9997,['29'],"['45', '23']","['35', '8', '12']",1,3,4,97.63779527559056,127,31.8,25,Exact Recombinant Match,,58.52755905511811,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,13,9873-10000,97.6%,100.0%,0,97.63779527559056,,,,,,,,,,100,99.6,0,1,7,0,13,❌ None
581,20,21,2,99.9496475327291,89,9984,1,⭐ Excellent Match (1/1),Step 2: Best Match,3,3,5,37,2,34,60.0%,8.1%,✅ Equal,42,6,36,89_Recombination events.csv|9984,9984,89_Recombination events.csv,963,3267,['35'],1000,0.0002,0.02,0.1,5000,50,962,3260,962-3260,['35'],"['22', '18']","['26', '7']",1,7,8,99.7,,,,,🎯 Perfect (1/1),58.94,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,963-3267,99.7%,100.0%,0,99.7,,,,,,,,,,100,99.2,0,1,2,0,1,❌ None
582,21,22,3,99.9,99,10064,1,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,13,38,5,30,61.5%,21.1%,✅ Equal,51,16,35,99_Recombination events.csv|10064,10064,99_Recombination events.csv,2790,10000,['18'],1000,0.0002,0.02,0.1,5000,50,2790,9998,2790-9998,['18'],"['36', '19']",['10'],0,2,2,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,2790-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.8,0,1,1,0,1,❌ None
583,22,23,1,99.9,95,9960,2,Standard_Match,Step 1: Approximate,9,9,15,50,6,41,60.0%,18.0%,✅ Equal,65,18,47,95_Recombination events.csv|9960,9960,95_Recombination events.csv,7068,10000,['35'],1000,0.0002,0.02,0.1,5000,50,7068,9998,7068-9998,['35'],"['2', '4', '1']",['15'],0,2,2,99.93178717598909,2932,733,25,Exact Recombinant Match,,58.98635743519782,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,7068-10000,99.9%,100.0%,0,99.93178717598909,,,,,,,,,,100,99.8,0,1,7,0,2,❌ None
584,23,24,2,99.9,86,10118,1,Standard_Match,Step 1: Approximate,6,6,7,28,1,22,85.7%,21.4%,✅ Equal,35,12,23,86_Recombination events.csv|10118,10118,86_Recombination events.csv,7401,10000,['44'],1000,0.0002,0.02,0.1,5000,50,7402,9999,7402-9999,['44'],['39'],['31'],1,1,2,99.92304732589456,2599,649.8,25,Exact Recombinant Match,,58.98460946517892,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,7401-10000,99.9%,100.0%,0,99.92304732589456,,,,,,,,,,100,99.8,0,1,7,0,1,❌ None
585,24,25,1,99.8997995991984,82,9959,3,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,32,0,28,100.0%,12.5%,✅ Equal,36,8,28,82_Recombination events.csv|9959,9959,82_Recombination events.csv,1116,10000,"['40', '43']",1000,0.0002,0.02,0.1,5000,50,1118,9998,1118-9998,"['40', '43']","['50', '20', '36', '45', '3', '24']","['23', '28', '32']",2,2,4,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,1116-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,2,0,3,❌ None
586,25,26,2,99.8997995991984,79,9899,1,Standard_Match,Step 1: Approximate,6,6,11,53,5,47,54.5%,11.3%,✅ Equal,64,12,52,79_Recombination events.csv|9899,9899,79_Recombination events.csv,3225,5253,"['22', '35']",1000,0.0002,0.02,0.1,5000,50,3224,5256,3224-5256,"['22', '35']","['44', '43']","['7', '15']",1,3,4,100,2028,507,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,3225-5253,100.0%,100.0%,0,100,,,,,,,,,,100,99.6,0,1,7,0,1,❌ None
587,26,27,1,99.89969909729189,84,9838,2,Standard_Match,Step 1: Approximate,7,6,9,40,2,34,77.8%,15.0%,❌ Diff: RDP=7 vs Santa=6,49,13,36,84_Recombination events.csv|9838,9838,84_Recombination events.csv,2796,10000,"['41', '50']",1000,0.0002,0.02,0.1,5000,50,2797,9996,2797-9996,"['41', '50']",['31'],"['3', '27']",1,4,5,99.9305941143809,2796,699,25,Exact Recombinant Match,,58.98611882287618,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,2796-10000,99.9%,100.0%,0,99.9305941143809,,,,,,,,,,100,99.5,0,1,7,0,2,❌ None
588,27,28,2,99.85,95,9796,7,🎯 Perfect Match (1/1),Step 2: Best Match,9,9,15,50,6,41,60.0%,18.0%,✅ Equal,65,18,47,95_Recombination events.csv|9796,9796,95_Recombination events.csv,1740,10000,"['39', '42']",1000,0.0002,0.02,0.1,5000,50,1738,9999,1738-9999,"['39', '42']",['50'],"['44', '29', '4', '33', '25', '19', '2', '40', '1', '3', '27', '18', '10', '24']",2,1,3,100,,,,,✅ Complete (2/2),59,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,1740-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.7,0,1,1,0,7,❌ None
589,28,29,2,99.84984984984985,78,9999,5,Standard_Match,Step 1: Approximate,8,8,9,47,1,39,88.9%,17.0%,✅ Equal,56,16,40,78_Recombination events.csv|9999,9999,78_Recombination events.csv,4728,5262,"['20', '46']",1000,0.0002,0.02,0.1,5000,50,4725,5261,4725-5261,"['20', '46']","['2', '14', '11']","['49', '18', '19']",3,1,4,99.812734082397,534,133.5,25,Exact Recombinant Match,,58.9625468164794,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,4728-5262,99.8%,100.0%,0,99.812734082397,,,,,,,,,,100,99.6,0,1,7,0,5,❌ None
590,29,30,1,99.84984984984985,78,10015,2,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,9,47,1,39,88.9%,17.0%,✅ Equal,56,16,40,78_Recombination events.csv|10015,10015,78_Recombination events.csv,1242,4272,"['20', '46']",1000,0.0002,0.02,0.1,5000,50,1246,4272,1246-4272,"['20', '46']","['39', '6', '8', '28', '41', '44', '30']","['49', '18', '19']",4,0,4,99.9,,,,,✅ Complete (2/2),58.98,100,2/2,100,2,2,2/2,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1242-4272,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.6,0,1,1,0,2,❌ None
591,30,31,2,99.8496993987976,91,9836,5,Cross Match (Case_S1_E2S),Step 6: Cross Matches,8,7,8,35,0,28,100.0%,20.0%,❌ Diff: RDP=8 vs Santa=7,43,15,28,91_Recombination events.csv|9836,9836,91_Recombination events.csv,6507,10000,['32'],1000,0.0002,0.02,0.1,5000,50,6508,9996,9862-9996,['32'] | ['32'],"['40', '31', '33'] | ['26', '5', '34']","['3', '9', '8'] | ['9', '8', '15', '25', '3']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,1,5,,0,✅ Yes,✅ Yes,5,6507-10000,100.0%,100.0%,100,100,,,,,,,,,,100,99.5,5,3,4,100,5,✅ Start+End
592,31,32,1,99.8496993987976,93,10035,1,⭐ Excellent Match (1/1),Step 2: Best Match,6,6,6,54,0,48,100.0%,11.1%,✅ Equal,60,12,48,93_Recombination events.csv|10035,10035,93_Recombination events.csv,8373,10000,['17'],1000,0.0002,0.02,0.1,5000,50,8372,9996,8372-9996,['17'],"['28', '14']","['3', '21', '27']",1,4,5,99.8,,,,,🎯 Perfect (1/1),58.96,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,8373-10000,99.8%,100.0%,0,99.8,,,,,,,,,,100,99.5,0,1,2,0,1,❌ None
593,32,33,3,99.8496993987976,79,9925,3,Standard_Match,Step 1: Approximate,6,6,11,53,5,47,54.5%,11.3%,✅ Equal,64,12,52,79_Recombination events.csv|9925,9925,79_Recombination events.csv,8217,10000,['38'],1000,0.0002,0.02,0.1,5000,50,8217,9995,8217-9995,['38'],"['4', '33']",['34'],0,5,5,99.7195737521032,1783,445.8,25,Exact Recombinant Match,,58.943914750420646,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,8217-10000,99.7%,100.0%,0,99.7195737521032,,,,,,,,,,100,99.5,0,1,7,0,3,❌ None
594,33,34,2,99.7995991983968,82,9987,2,⭐ Excellent Match (1/1),Step 2: Best Match,4,4,4,32,0,28,100.0%,12.5%,✅ Equal,36,8,28,82_Recombination events.csv|9987,9987,82_Recombination events.csv,1197,10000,['47'],1000,0.0002,0.02,0.1,5000,50,1195,9996,1195-9996,['47'],"['17', '9', '27', '1']",['35'],2,4,6,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1197-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.4,0,1,2,0,2,❌ None
595,34,35,2,99.79899497487438,94,9801,2,Standard_Match,Step 1: Approximate,6,6,8,30,2,24,75.0%,20.0%,✅ Equal,38,12,26,94_Recombination events.csv|9801,9801,94_Recombination events.csv,1803,2502,['26'],1000,0.0002,0.02,0.1,5000,50,1803,2511,1803-2511,['26'],"['46', '13', '6']",['48'],0,9,9,100,699,174.8,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,1803-2502,100.0%,100.0%,0,100,,,,,,,,,,100,99.1,0,1,7,0,2,❌ None
596,35,36,1,99.74974974974975,92,9649,3,Standard_Match,Step 1: Approximate,7,7,10,34,3,27,70.0%,20.6%,✅ Equal,44,14,30,92_Recombination events.csv|9649,9649,92_Recombination events.csv,7218,10000,['9'],1000,0.0002,0.02,0.1,5000,50,7214,9998,7214-9998,['9'],"['45', '6', '12']","['38', '8', '23', '16', '11', '2', '35', '32', '14', '1', '46', '47', '5', '41', '30', '7', '15', '43', '31']",4,2,6,99.92810927390366,2782,695.5,25,Exact Recombinant Match,,58.98562185478073,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7218-10000,99.9%,100.0%,0,99.92810927390366,,,,,,,,,,100,99.4,0,1,7,0,3,❌ None
597,36,37,3,99.74924774322967,88,9771,2,Standard_Match,Step 1: Approximate,11,11,13,53,2,42,84.6%,20.8%,✅ Equal,66,22,44,88_Recombination events.csv|9771,9771,88_Recombination events.csv,8286,10000,"['17', '20', '34', '6']",1000,0.0002,0.02,0.1,5000,50,8287,9993,8287-9993,"['17', '20', '34', '6']","['2', '27', '5', '46']","['9', '35']",1,7,8,99.53325554259042,1714,428.5,25,Exact Recombinant Match,,58.90665110851809,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,2,8286-10000,99.5%,100.0%,0,99.53325554259042,,,,,,,,,,100,99.2,0,1,7,0,2,❌ None
598,37,38,2,99.74924774322967,84,9953,1,⭐ Excellent Match (1/1),Step 2: Best Match,7,6,9,40,2,34,77.8%,15.0%,❌ Diff: RDP=7 vs Santa=6,49,13,36,84_Recombination events.csv|9953,9953,84_Recombination events.csv,1830,10000,['28'],1000,0.0002,0.02,0.1,5000,50,1826,9996,1826-9996,['28'],['10'],"['48', '29', '5', '25', '16', '40', '19', '44', '46']",4,4,8,100,,,,,🎯 Perfect (1/1),59,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,1830-10000,100.0%,100.0%,0,100,,,,,,,,,,100,99.2,0,1,2,0,1,❌ None
599,38,39,2,99.7,87,9789,3,Standard_Match,Step 1: Approximate,8,8,10,44,2,36,80.0%,18.2%,✅ Equal,54,16,38,87_Recombination events.csv|9789,9789,87_Recombination events.csv,7959,10000,['4'],1000,0.0002,0.02,0.1,5000,50,7959,9994,7959-9994,['4'],"['32', '49', '46']","['12', '8', '43', '1']",0,6,6,99.70602645761882,2041,510.2,25,Exact Recombinant Match,,58.941205291523765,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7959-10000,99.7%,100.0%,0,99.70602645761882,,,,,,,,,,100,99.4,0,1,7,0,3,❌ None
600,39,40,3,99.7,86,9985,5,Standard_Match,Step 1: Approximate,6,6,7,28,1,22,85.7%,21.4%,✅ Equal,35,12,23,86_Recombination events.csv|9985,9985,86_Recombination events.csv,3138,10000,['37'],1000,0.0002,0.02,0.1,5000,50,3140,9996,3140-9996,['37'],"['28', '33']",['7'],2,4,6,99.91256193529584,3138,784.5,25,Exact Recombinant Match,,58.98251238705917,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3138-10000,99.9%,100.0%,0,99.91256193529584,,,,,,,,,,100,99.4,0,1,7,0,5,❌ None
601,40,41,3,99.7,95,9943,3,Standard_Match,Step 1: Approximate,9,9,15,50,6,41,60.0%,18.0%,✅ Equal,65,18,47,95_Recombination events.csv|9943,9943,95_Recombination events.csv,7932,10000,['30'],1000,0.0002,0.02,0.1,5000,50,7936,9998,7936-9998,['30'],"['7', '45', '11']",['5'],4,2,6,99.70986460348162,2068,517,25,Exact Recombinant Match,,58.94197292069633,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,3,7932-10000,99.7%,100.0%,0,99.70986460348162,,,,,,,,,,100,99.4,0,1,7,0,3,❌ None
602,41,42,3,99.6,87,10078,5,🎯 Perfect Match (1/1),Step 2: Best Match,8,8,10,44,2,36,80.0%,18.2%,✅ Equal,54,16,38,87_Recombination events.csv|10078,10078,87_Recombination events.csv,3009,8697,['45'],1000,0.0002,0.02,0.1,5000,50,3011,8691,3011-8691,['45'],"['9', '15']",['35'],2,6,8,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,3009-8697,99.9%,100.0%,0,99.9,,,,,,,,,,100,99.2,0,1,1,0,5,❌ None
603,42,43,3,99.5995995995996,78,10051,9,Standard_Match,Step 1: Approximate,8,8,9,47,1,39,88.9%,17.0%,✅ Equal,56,16,40,78_Recombination events.csv|10051,10051,78_Recombination events.csv,9819,10000,['2'],1000,0.0002,0.02,0.1,5000,50,9822,9994,9822-9994,['2'],['44'],"['14', '11']",3,6,9,95.02762430939228,181,45.2,25,Exact Recombinant Match,,58.005524861878456,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,9,9819-10000,95.0%,100.0%,0,95.02762430939228,,,,,,,,,,100,99.1,0,1,7,0,9,❌ None
604,43,44,4,99.5995995995996,90,10005,13,Cross Match (Case_S2_E1E),Step 6: Cross Matches,7,6,15,50,8,44,46.7%,12.0%,❌ Diff: RDP=7 vs Santa=6,65,13,52,90_Recombination events.csv|10005,10005,90_Recombination events.csv,4026,10000,['21'],1000,0.0002,0.02,0.1,5000,50,4022,9995,4023-4114,['21'] | ['21'],"['39', '9', '12', '42', '18'] | ['38', '26', '27', '37', '35', '6', '29', '14', '42', '46', '5', '33', '41', '18', '24', '39', '48', '9', '22', '15', '12', '44', '31']","['17'] | ['47', '50', '23', '20', '16', '36', '28', '43', '30']",,,,,,,,,,85.5,,,100,,,,50,,,,,,,100,,,,,100,,,,2,,,,,,,,,100,✅ Yes,✅ Yes,1,13,,0,✅ Yes,✅ Yes,13,4026-10000,100.0%,100.0%,100,100,,,,,,,,,,100,99.1,5,3,4,100,13,✅ Start+End
605,44,45,3,99.5995995995996,90,10005,1,Standard_Match,Step 1: Approximate,7,6,15,50,8,44,46.7%,12.0%,❌ Diff: RDP=7 vs Santa=6,65,13,52,90_Recombination events.csv|10005,10005,90_Recombination events.csv,4026,10000,['21'],1000,0.0002,0.02,0.1,5000,50,4022,9995,4022-9995,['21'],"['39', '9', '12', '42', '18']",['17'],4,5,9,99.91630398393036,4026,1006.5,25,Exact Recombinant Match,,58.98326079678607,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,1,4026-10000,99.9%,100.0%,0,99.91630398393036,,,,,,,,,,100,99.1,0,1,7,0,1,❌ None
606,45,46,4,99.5987963891675,88,9559,5,Standard_Match,Step 1: Approximate,11,11,13,53,2,42,84.6%,20.8%,✅ Equal,66,22,44,88_Recombination events.csv|9559,9559,88_Recombination events.csv,2070,3078,['45'],1000,0.0002,0.02,0.1,5000,50,2074,3085,2074-3085,['45'],"['39', '48', '22', '16', '37', '40', '31', '14', '43', '44', '30', '49', '18', '10']",['12'],4,7,11,99.6031746031746,1008,252,25,Exact Recombinant Match,,58.920634920634924,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,5,2070-3078,99.6%,100.0%,0,99.6031746031746,,,,,,,,,,100,98.9,0,1,7,0,5,❌ None
607,46,47,2,99.54954954954954,100,10218,7,✅ Complete Match (1/1),Step 2: Best Match,8,7,10,66,2,59,80.0%,10.6%,❌ Diff: RDP=8 vs Santa=7,76,15,61,100_Recombination events.csv|10218,10218,100_Recombination events.csv,525,9789,['9'],1000,0.0002,0.02,0.1,5000,50,534,9788,534-9788,['9'],['38'],"['21', '16']",9,1,10,99.9,,,,,🎯 Perfect (1/1),58.98,100,1/1,100,1,1,1/1,90,100,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,525-9789,99.9%,100.0%,0,99.9,,,,,,,,,,100,99,0,1,3,0,7,❌ None
608,47,48,6,99.54864593781345,88,9919,7,Standard_Match,Step 1: Approximate,11,11,13,53,2,42,84.6%,20.8%,✅ Equal,66,22,44,88_Recombination events.csv|9919,9919,88_Recombination events.csv,7485,8790,['50'],1000,0.0002,0.02,0.1,5000,50,7483,8800,7483-8800,['50'],"['33', '13']","['21', '19']",2,10,12,100,1305,326.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,7,7485-8790,100.0%,100.0%,0,100,,,,,,,,,,100,98.8,0,1,7,0,7,❌ None
609,48,49,5,99.54864593781345,88,9767,8,Standard_Match,Step 1: Approximate,11,11,13,53,2,42,84.6%,20.8%,✅ Equal,66,22,44,88_Recombination events.csv|9767,9767,88_Recombination events.csv,2901,3150,['12'],1000,0.0002,0.02,0.1,5000,50,2891,3152,2891-3152,['12'],"['26', '23']","['29', '8']",10,2,12,100,249,62.2,25,Exact Recombinant Match,,59,,,,,,,90,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,8,2901-3150,100.0%,100.0%,0,100,,,,,,,,,,100,98.8,0,1,7,0,8,❌ None
